Id,Body
392697,"<p><strong>(Important Preliminary Consideration)</strong> Before attempting to answer the questions you asked, I would highly encourage you to consider renting a high-memory machine for the ML modeling tasks if you're already in the cloud and talking about batch jobs. A 500GB RAM box can be had for $5/hr these days, and it'll be worth every penny (if you have little enough data that such a machine suffices -- anything after 1-6TB RAM is probably pushing the limits of cost-effectiveness, and you'd probably be better off with a distributed system).</p>

<p><strong>(The questions you asked)</strong> I'll focus on your last three bullet points here:</p>

<ol>
<li>It depends. If querying the production DB direction makes sense in your business and if the ML pipeline is closer to a streaming model so that each piece of data is touched few times then you might not need/want any layers between the DB and the ML batch processors. That said, lakes/warehouses/replicas and whatnot are common to isolate customers from the potential performance degradation from analytics. As to the performance question though, to a reasonable order of approximation the difference between ""close postgres"" and ""far postgres"" doesn't really matter unless you have synchronous round trips (and if you do...don't do that). There's a much bigger jump from ""close postgres"" to ""local memory"", and trying to frame the problem in a way so that you can load a blob of data into each ML machine, operate on the blob, and then aggregate the results with little to no back-and-forth will <em>probably</em> perform better than a solution involving a lot of shared state in a nearby database. I wouldn't be inclined to spin such a thing up for performance reasons (though exceptions obviously exist).</li>
<li>It depends. The <em>inferential</em> pipeline absolutely needs to live in production. The <em>model building</em> pipeline can live anywhere. If your model auto-updates in response to new data I would propose it's easiest for the <em>model building</em> pipeline to also live in production. Otherwise it depends on other factors like how often you change models, how good your tests and metrics are, how critical time-sensitivity is, how static the data is, how critical accuracy is, the compute resources needed to train a model, your model version control process, and so on. If your model doesn't auto-update then where you train it doesn't matter all that much in most scenarios.</li>
<li>Yes. People automate re-training all the time. There are even algorithms designed to auto-update in response to new data. Good performance metrics and monitoring are mostly non-negotiable in an auto-updating world.</li>
</ol>

<p><strong>(Desired Architectural Qualities)</strong> Unfortunately there isn't one correct answer to your question. The unique characteristics of the production system, the data you're working on, the ML models you're considering, and the dynamics of the underlying business will push you toward different solutions. Here are a few questions that might help point you to a good solution for your use case. Getting a good handle on requirements will allow you to take an informed and principled approach to choosing between different solutions:</p>

<ol>
<li>Will the production database suffice for your ML pipeline?

<ol>
<li>Is there a high availability assumption for the DB's other clients?</li>
<li>Can the machine handle the additional analytics load?</li>
<li>Does the data already easily map via SQL to a form the ML pipeline can handle?</li>
<li>Is the data especially time-sensitive?</li>
</ol></li>
<li>Do the ML pipelines need to be versioned and stored?

<ol>
<li>Do you need to be able to roll back pipeline deployments?</li>
<li>Do you want to be able to analyze the pipeline's progress over time?</li>
</ol></li>
<li>Should the ML pipeline be pre-trained or automatically trained?

<ol>
<li>Is the data naturally incremental and read-only (e.g. most time-series data), or does the underlying model have a lot of updates and deletes?</li>
<li>How problematic is it if the ML pipeline performs poorly?

<ol>
<li>Consider various facets question of this including false positives, false negatives, implicit bias, worst-case scenarios, median-case scenarios, and so on.</li>
</ol></li>
<li>Can you detect and respond to a poorly performing model?</li>
<li>Is the data sufficiently static that the model can change slowly or never?</li>
<li>Do the questions being asked naturally map to a model designed to adapt to new data?</li>
<li>Is deployment easy enough in your shop that you can easily switch to/from automatic/manual training if one approach doesn't work well?</li>
</ol></li>
<li>If an additional data store is needed, where should it be located?

<ol>
<li>What are the data ingress/egress rates with your cloud provider?</li>
<li>Are there ingress/egress exclusions when you stay in the provider's network?</li>
<li>Does the provider offer everything you need to build the rest of the ML pipeline?</li>
<li>Do you have the means to locally (with a broad definition of ""local"") host any portion of the system?</li>
</ol></li>
<li>Should the ML pipeline even be hand-built in the first place?

<ol>
<li>Can the organization afford the ongoing hardware/software/data cost?</li>
<li>Could the organization afford options like Google AutoML?</li>
<li>Is the data especially secure or sensitive?</li>
</ol></li>
</ol>
"
391902,"<p>My users will be businesses with a small number of accounts each: e.g. Business #1 with 3 users, Business #2 with 5 users, etc.</p>

<p>I am trying to determine the best way to organise the relation (on Postgresql, hosted on AWS) for each business client: for e.g. each business will have their own sets of <code>customers</code>, <code>logs</code>, <code>products</code>, <code>config</code> relations.</p>

<p>I want to create a scaleable database across all client businesses.</p>

<ul>
<li>Do I create a <em>single</em> relation, e.g. of <code>customers</code>, for <em>all</em> my clients? E.g. each business client is given a unique ID, and during onboarding of the business user, the user's account is tied to the specific business UID. Examples in 2 images below.</li>
</ul>

<p><a href=""https://i.sstatic.net/OIPbL.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/OIPbL.png"" alt=""enter image description here""></a></p>

<hr>

<p><a href=""https://i.sstatic.net/tzXSc.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/tzXSc.png"" alt=""enter image description here""></a></p>

<p>This seems like a huge security risk given that all business information is stored in a single table/DB.</p>

<ul>
<li><strong>OR</strong>, do I create individual databases hosted separately in AWS for each business? This seems safe, but also practically not scaleable and expensive!</li>
</ul>

<p>I'm pretty sure there's a middle path where all B2B apps tread which my inexperience simply makes me oblivious to. </p>

<p>I've read <a href=""https://softwareengineering.stackexchange.com/questions/260798/500-databases-or-1-database-with-500-tables-or-just-1-table-with-all-the-records?rq=1"">this</a> and <a href=""https://softwareengineering.stackexchange.com/questions/141261/multi-tenancy-single-database-vs-multiple-database"">this</a>. My question is more directed to the <em>implementation</em> of the table if I were to go with a shared DB and shared schema.</p>
"
388892,"<p>If we consider the cache to be <a href=""http://www.catb.org/~esr/writings/taoup/html/ch04s02.html#orthogonality"" rel=""nofollow noreferrer"">orthogonal</a> to the architecture (and it's), the first pic is ok. </p>

<p>For the same reason that we don't deploy one security service, one API gateway, one message broker or one service locator per POD we don't have to deploy one Cache (in replica-set) per POD.<sup>1,2</sup></p>

<h3>Be aware of premature optimizations</h3>

<p>Caches are meant to solve specific performance issues. Mainly those derived from costly <a href=""https://en.wikipedia.org/wiki/Inter-process_communication"" rel=""nofollow noreferrer"">IPCs</a> or heavy calculations. Without evidence of any of these issues, deploying caches (in replica-set) per POD for the sake of the ""MS' God"", is premature optimization (among other things).</p>

<h3>The <em>Cloud</em> can kill you.</h3>

<p>If our goal is to deploy the architecture in the cloud, the smart move would be to start small. Be conservative. Scaling up|out as the needs come because the contrary is oversizing the architecture. Oversized architectures are potentially dangerous in the cloud because they can, literally, kill the project devouring the ROI in no time. <sup>3</sup></p>

<h3>Size the solution according to the problem</h3>

<p>Perform load tests first, get metrics and shreds of evidence of performance issues, find out whether caches are the solution to these issues. Then, size the solution according to the problem. If and only if services are proven to need a dedicated cache, deploy them. By the time you do it, you do it uppon objective metrics and keeping the bills under control.</p>

<p>I was told once</p>

<blockquote>
  <p>If the solution is more complex or more expensive than the problem it
  solves, then it's not a profitable solution. <strong>It's not even a solution!</strong></p>
</blockquote>

<p><sup>Emphasis mine</sup></p>

<h3>Keep complexity at bay</h3>

<p>MS architectures are complex per se, they don't need us adding more complexity for the sake of dogmas or beliefs we barely understand. Keep the overall complexity of the system as lower as possible but not lower. In other words, keep it simple but not at the cost of defeating the purpose of the architecture (total freedom of deployment and SDLC).</p>

<hr>

<p><sup>
1: I'm assuming that every POD is a replica of the same Service, not different services.
</sup></p>

<p><sup>
2: MS architectures are not about many but small systems, it's about a single system composed by business ""capabilities"", working all together for a greater good.
</sup></p>

<p><sup>
3: Cloud is anything but cheap. Particularly, when it comes to buy RAM
</sup></p>
"
386307,"<p>I like your proposed solution, but I would add that maybe a serverless architecture would suit you well. Did you take a look at Azure Functions? They can be triggered by some events like the upload of file to Blob Storage. <a href=""https://docs.microsoft.com/en-us/azure/azure-functions/functions-create-storage-blob-triggered-function"" rel=""nofollow noreferrer"">See here</a>.</p>

<p>The thing is that with a serverless architecture for your service, you will have a auto scalable solution, as well as less operation tasks (managing servers).</p>
"
385346,"<p>I currently build applications that are fairly monolithic. I have a one or many code bases that compile into one single binary/package and deployed on a cluster of docker containers. All of the data is stored on a single MySQL database, a redis cluster and possibly a NoSQL database for some of the data.</p>

<p>In this case, the bulk of my data is stored in an MariaDB RDS instance on Amazon Web Services. This works fairly well because RDS handles automated backups, and other benefits.</p>

<p>However, let's say that I want to split a service into its own ""microservice"". Where would it store its data? If I have 5 microservices, spinning up 5 RDS instances, 5 redis clusters doesn't seem to be the most cost effective and seems to be a lot of management overhead.</p>

<p>It seems to me that a cluster of docker containers would be more manageable for a single microservice. For example using something like docker-compose, you can spin up several docker images into as a single unit very easily. AWS has a similar concept called ""Task Definitions"" (to my knowledge) which you can launch on AWS Fargate or ECS. However, Fargate does not allow persistent storage, so you are basically forced to launch your database in something like RDS.</p>

<p>I suppose this is a fairly open ended question, and might pertain to DevOps more than actual Software engineering. How would someone design a microservice to be easily deployed on the cloud whilst being easily maintained as a separate but packaged unit of sub-services (app server, databases, cache, etc)? Using docker compose and amazon Task definitions seems to be the best way to keep consistency between development/staging/production environments, however it does have some limitations such as not having persistent storage on Fargate for example.</p>

<p>Just looking for examples on how someone might achieve this to help my understanding.</p>
"
384682,"<p>According to the <a href=""https://aws.amazon.com/sqs/features/"" rel=""nofollow noreferrer"">AWS feature page for SQS</a>:</p>
<blockquote>
<p>FIFO queues support up to 300 messages per second</p>
<p>Standard queues support a nearly unlimited number of transactions per second (TPS) per API action.</p>
</blockquote>
<p>I'm trying to build a system that will add notifications to a queue that will then be sent to a customers device using push notifications (SMS, APN, webhooks, email, etc).</p>
<p>There will be a Lambda function that will read items off this queue and actually handle sending the message to the user.</p>
<p>Problem is, I'd like this system to be able to scale as efficiently as possible. Being constrained to 300 notifications per second might cause problems in the future. So I want to design this in a way that is much more scalable than that.</p>
<p>I have thought about building some type of system that will use a standard queue then check to see if that notification has already been sent by having a database that stores the ID of notifications that have been sent. Which might work. But at that point I think I'd be opening the door for race conditions. What happens if for the same notification two Lambda functions got triggered at the exact same time? Neither of them have been sent yet. And the user will send up with 2 notifications instead of one.</p>
<hr />
<p>How can I design a system that has the best of both worlds? <code>nearly unlimited number of transactions per second</code> while ensuring that no duplicate notifications are sent.</p>
<p>I don't think I mind quite as much if a Lambda function gets triggered twice for 1 notification, so long as it doesn't get sent multiple times to the user. Of course if I can completely prevent this, that'd be awesome too, so that I can reduce cost.</p>
<hr />
<p>I'd also love to keep using AWS and the more serverless technologies of AWS if possible. I know there is software and ways I could provision EC2 or other types of instances for this. But that takes out the huge advantage of serverless, which is what I'm really aiming for.</p>
"
382785,"<p>My suggestion to you is to start from something very simple and evolve.
Try AWS Lambda + API Gateway for start.
Very simple start, auto scaling up to 1000 concurrent executions per region.
If you will need more concurrent executions you can think about multi region load balancing. Or try to enlarge quota by opening request.
The question is pricing. can be expensive. 
Consider caching results if same documents used.</p>

<p>More complex arch :</p>

<ol>
<li>Upload document to s3. (Only after upload finished call Lambda with doc's name)</li>
<li>Call Lambda to analyze the document in s3. (After, delete Doc, storing hash of the doc with result in cache)</li>
<li>Return result. </li>
</ol>

<p>This is more wise architecture from different perspectives.</p>

<ul>
<li>Scales very good for multiple clients for s3 upload.</li>
<li>Latency Lambda &lt;-> S3 much better</li>
<li>Simple to develop</li>
<li>pricing</li>
</ul>
"
382607,"<p>In the case of displaying and editing the blog entries, the concept of separating the responsibilities of edit and read make perfect sense:</p>

<ul>
<li>Separate microservices allow each to scale appropriately</li>
<li>The only thing that needs to be understood between them is how you are persisting the data</li>
</ul>

<p>From there you can decide what infrastructure pieces you need between them.  From a cost/performance standpoint, you won't get any better than your cloud blob storage.  Of course, blob storage doesn't help with searching and querying, but it serves up resources very fast and you don't have to do anything special to make it scale.</p>

<p>If you offload all the rendering to the client (i.e. a Single Page App), then you only need to pass data back and forth.  That leaves your search/query capability which might be better served by ElasticSearch or Apache Solr.  An asynchronous task can handle updating your search engine, further decoupling things.</p>

<p>That said, with building for internet scale, you want to minimize the points of contention and share nothing if at all possible.  If after all that you feel you still need the Redis cache, you will be better armed to understand where it needs to be included.</p>

<p>Similar Bottom line:</p>

<ul>
<li>Think about the architecture and how you can solve your problems there first.</li>
<li>Eliminate sharing if you can.</li>
<li>There are no simple answers.  I don't know enough about you are doing and why you've chosen the tech stack you have to be any more meaningful in my answer.</li>
</ul>

<hr>

<p>I think that CQRS and Redis are solving 2 different problems and are not necessarily mutually exclusive concepts.  The main issue that limits scalability is when you have to share things, so minimizing the contention around sharing fixes that.  I'm not going to tell you that CQRS is right or wrong for your application, only that you are comparing apples and trucks.  They are very different things.</p>

<p><a href=""https://martinfowler.com/bliki/CQRS.html"" rel=""nofollow noreferrer"">Command Query Responsibility Segregation (CQRS)</a> Has its uses, and works well in focused applications.  However, it's a <strong>design</strong> pattern for your code.</p>

<p>Your other proposal was an <strong>architectural</strong> decision.  While architecture has a big impact on what design patterns are available or relevant to use, the decision is orthogonal to design.</p>

<p><strong>Bottom Line</strong></p>

<ul>
<li>Know your design parameters (do you need to support internet scale?)</li>
<li>Understand your bottlenecks (what's preventing you from meeting your goals?)</li>
<li>Understand the cost of your decisions (how much does it cost to run, and how much does it cost to switch?)</li>
</ul>

<p>Your team needs to agree on the problems that need to be solved, and when you are considering alternatives, make the alternatives of equal type.  For example, should we use Redis, ElasticSearch, or just simple cloud blob storage?  Those are examples of equivalent architectural decisions, which are themselves not mutually exclusive.</p>
"
379926,"<blockquote>
  <p>Why do we even need it?</p>
</blockquote>

<p>The enormous benefit of microservices—and more largely, SOA—is the high level of abstraction of the internals—not only the implementation, but also the technologies being used. For instance, if a system is developed in a form of five microservices by five teams, one team can decide to move to a completely different technological stack (for instance from Microsoft stack to LAMP) without even asking other teams for their opinion.</p>

<p>Look at Amazon AWS or Twilio. Do you know if their services are implemented in Java or Ruby? Do they use Oracle or PostgreSQL or Cassandra or MongoDB? How many machines do they use? Do you even care about that; in other words, are those technological choices affecting the way you use those services?... And more importantly, if they move to a different database, would you have to change your client application accordingly?</p>

<p>Now, what happens if two services use the same database? Here are a tiny part of the issues which may arise:</p>

<ul>
<li><p>The team developing service 1 wants to move from SQL Server 2012 to SQL Server 2016. However, the team 2 relies on a deprecated feature which was removed in SQL Server 2016.</p></li>
<li><p>Service 1 is a huge success. Hosting the database on two machines (master and failover) is not an option any longer. But scaling the cluster to multiple machines requires strategies such as sharding. Meanwhile, team 2 is happy with the current scale, and sees no reason to move to anything else.</p></li>
<li><p>Service 1 should move to UTF-8 as its default encoding. Service 2, however, is happy using Code Page 1252 Windows Latin 1.</p></li>
<li><p>Service 1 decides to add a user with a specific name. However, this user already exists, created a few months ago by the second team.</p></li>
<li><p>Service 1 needs a lot of different features. Service 2 is a highly critical component and needs to keep database features at their minimum to reduce the risk of attacks.</p></li>
<li><p>Service 1 requires 15 TB of disk space; the speed is not important, so ordinary hard disks are perfectly fine. Service 2 requires 50 GB at most, but needs to access it as fast as possible, meaning the data should be stored on an SSD.</p></li>
<li><p>...</p></li>
</ul>

<p>Every little choice affects everyone. Every decision needs to be taken collaboratively, by people from every team. Compromises have to be made. Compare that to a complete freedom to do whatever you want in a context of SOA.</p>

<blockquote>
  <p>it's too [...] unmanageable.</p>
</blockquote>

<p>Then you're doing it wrong. I suppose you're deploying <em>manually</em>.</p>

<p>This is not how things should be done. You need to automate the deployment of virtual machines (or Docker containers) which run the database. Once you automated them, deploying two servers or twenty servers or two thousand servers is not very different.</p>

<p>The magic thing about isolated databases is that it's <em>extremely manageable</em>. Have you tried managing a huge database used by dozens of teams? It's a nightmare. Every team has specific requests, and as soon as you touch something, it affects someone. With a database paired with an app, the scope becomes very narrow, meaning that there are much less things to think about.</p>

<p>If a huge database <em>requires</em> specialized system administrators, databases which are used by only one team can essentially be managed by this team (DevOps is <em>also</em> about that), freeing system administrators' time.</p>

<blockquote>
  <p>it's too costly</p>
</blockquote>

<p>Define cost.</p>

<p>Licensing costs depend on the database. At the era of cloud computing, I'm pretty sure all major players redesigned their licensing to accommodate the context where instead of one huge database, there are lots of small ones. If not, you may consider moving to a different database. There are a lot of open source ones, by the way.</p>

<p>If you're talking about processing power, both virtual machines and containers are CPU-friendly, and I wouldn't be very affirmative that one huge database will consume less CPU than a lot of small ones doing the same job.</p>

<p>If your issue is the memory, then virtual machines are not a good choice for you. Containers are. You'll be able to span as many as you want, knowing that they won't consume more RAM than needed. While the total memory consumption will be higher for lots of small databases compared to a large single one, I suppose that the difference won't be too important. YMMV.</p>
"
376325,"<p>This is my first post on the Software Engineering Stack Exchange so let me know if something is wrong with it.</p>

<p>I'm looking into the serverless offerings of Amazon to try to figure out if that is the way to go for a few new projects I have in mind. I'm particularly interested in an event-sourced, CQRS model, as I find the purported advantages of such a model very attractive in this instance. But I'm having a little bit of trouble understanding all of the services Amazon have to offer, what their pros and cons are, and how it all fits together. I'll give some pretext first and state my questions afterwards.</p>

<p>I'll use an example application to illustrate what I'm after:</p>

<p>It's a simple (static) web application, hosted in S3 and served over cloudflare.</p>

<p>It has two actions: One command and one query (in CQRS terms).</p>

<p>The command posts an event onto the event stream to increment a counter.</p>

<p>The query gets the current state of the counter, i.e. how many times it has been incremented.</p>

<p>That's it, so how do I implement this using serverless AWS technology? Here's what I'm thinking so far:</p>

<p>To send the command to increment the counter, the web application sends AJAX requests to a lambda L1 (through an API gateway). This lambda L1 posts an event to the event stream.</p>

<p>Another lambda L2 listens to the event stream and stores a record of the event/command so that it can be replayed at a later date if need be.</p>

<p>Yet another lambda L3 listens to the event stream and executes the command. In other words, it fetches the current state of the counter, increments it and persists the new state atomically.</p>

<p>To send the query, the web application sends an AJAX request to lambda L4 (through an API gateway), which queries the state and returns the result.</p>

<p>This seems like it should be a fairly straight forward, minimal project. Here are my concerns so far:</p>

<p>First of all, what should my event stream look like? I have seen many suggestions floating around, each one more convoluted and contrived than the last. Various fanning out strategies, mixtures of SNS, SQS, Kinesis, DynamoDB streams, you name it... I fear I will end up with too many moving parts, a cost-ineffective system that's difficult to scale in the sense that the complexity makes it difficult to develop for.</p>

<p>Second, can I achieve atomicity? The event stream services I mentioned above typically have some sort of ""at-least-once delivery"" property, which needs to be handled by the consumer. One suggestion I have seen is to make every event idempotent, but that does not seem feasible in my example application. Two clients could increment the counter at the same time, and one of the increments could get ""lost"" because both of the commands would say ""the counter is now at 17 (for example)"". You could argue that this is correct behavior, both client saw the number as 16 and wanted to increment it to 17, but let's say in this situation we would like both increments to count toward the total. We want our command to represent only a delta between the two states. Is there any way to achieve this?</p>

<p>Third, lambdas L3 and L4 both need to be able to access some sort of persistence layer. Ideally I would like this to be a relational database (SQL) so that I can perform advanced queries on the current application state. It's not necessary for my incrementing counter example, but will be necessary for the projects I have in mind. I think this only leaves me with one option if I want to stay serverless: Serverless Aurora. That's fine by me, but it's my understanding that Aurora needs to run in a VPC, and that lambdas need to run in the same VPC to have access to Aurora. I'm very concerned about performance here, as L3 is the single congestion point in my example (everything else is append-only or read-only). My understanding is that VPCs incur a pretty hefty performance cost (throughput, number of connections, bandwidth), and that lambdas in VPCs can have cold starts of upwards of 10 seconds. How can I tackle these problems? Alarm bells are going off in my head, that this just introduces more problems than it solves. I would probably have to ping L4 continuously so that it never cold starts (10 second load time is unacceptable), and at that point, am I really going serverless? If this is a bad idea, are there any better alternatives? Do I have to persist state in DynamoDB as well, losing querying capabilities?</p>

<p>This post is already pretty lengthy so I'll leave it at these three concerns for now. Aside from answering my questions directly, if you could help me clear up any misunderstandings, offer alternative solutions, etc. I would be grateful!</p>
"
372833,"<p>It all comes down to the cost of fast memory.</p>

<p>When you consider how expensive is the RAM, it starts making sense to use it for a small amount of data you need right now, and keep everything else you don't need that much on a cheaper medium. Often, there are even more levels than that:</p>

<ul>
<li>RAM for a small subset of data you need to read as fast as possible,</li>
<li>Local SSD for a larger subset of data you would like to be able to read fast enough,</li>
<li>Local hard disks, directly attached storage or NAS for the data you may need to read in a reasonable time,</li>
<li>Tapes for data you are expected to read only in exceptional circumstances.</li>
</ul>

<p>This applies equally well to home PCs, data closets, even cloud storage. Compare the price of a AWS server with a hundred gigabytes of RAM with a hundred gigabytes of S3 storage and a hundred gigabytes of Glacier storage. If you want S3 reliability but at a speed of a local RAM, you should expect the price to be accordingly high.</p>

<p>The good thing is that there are specific patterns which are designed to work with this topology (i.e. small but hugely fast non-persistent data medium combined with increasingly large, persistent, slower mediums). Cache is one of them: instead of having to juggle with data, trying to guess which one should be put in RAM, you simply delegate this job to a caching solution, picking the right caching approach. And when it comes to caching approaches, you have <a href=""https://en.wikipedia.org/wiki/Cache_replacement_policies"" rel=""nofollow noreferrer"">a large choice</a>.</p>

<p>Aside the cases handled by proper caching, there are situations where you need high speed access to perform a task (an example which comes to mind is the restoration of a SVN repository from a backup, which is extremely dependent on the speed of storage medium). In most of those situations, persistent aspect is welcome, but not required: for instance, if the server restarts while I was recovering a SVN repository, I can always do the operation again (or do it in parallel on multiple servers if it's worth the money).</p>

<p>Finally, there are situations (scientific analysis, statistical data processing) where it would be great to have huge amounts of very fast data mediums. Persistent aspect is usually irrelevant in those cases (with map reduce, you just redo the job of a machine which terminated unexpectedly), and huge costs of any fast medium usually force to fallback to ordinary SAN solutions.</p>
"
372002,"<p>I think the pattern you outline is the common one. (In that you program your own 'routing worker') But you could condense it down, moving the routing logic (red) into the worker.</p>

<p>For example, say instead of a worker listening to a single queue, I add code that is aware of the users. </p>

<p>I can then fire up a thread per user queue in the same worker service and let the cpu spread its time over each thread.</p>

<p>It might be slightly sub optimal for large numbers of users or CPU bound tasks, but it would simplify your overall solution.</p>

<p>Along a similar line, if you can pass on the costs, a good solution is to spin up a new worker on a new machine in the cloud as well as a queue per user. </p>
"
370490,"<p>I'm evaluating the migration of the following application's architecture: - Nginx + PHP + MySQL - Currently the infrastructure is scalable and redundant in the AWS cloud and It was designed to support one client.</p>

<p>Our next plan is to expand it to support multiple clients, these are my concerns: 1- The nature of the application is focused on collecting granular data by a set of companies with a task force of users based on a list of tasks per item in a given place. In summary: A user can potentially collect around 14.4k records per day (1 account x 2 campaigns x 12 actions x 12 tasks x 50 items) So a big client with 50 employees and 10 places to visit per day would record around 7.2M rows per day, anything can be measured ( a text, file as in a photo or video, etc) Our current way of storing the most granular values in a table is based on the EAV model. This allows the app to be very flexible, but as you can see generates a row vertically. making redundant much of the fk values and exponentially growing that table, giving us some issues when trying to run reports on this database, unless we offload the report somewhere else.</p>

<p>I was wondering if moving to: - Play + Mongodb And making the visit our main collection would reduce the redundant information. In the end a visit would be our most important document and would store 14.4k values, but everything would be contained inside. That means, in terms of documents, I would generate with 50 employes x 10 visit only 500 documents per day, which seems much more mangeable from the operations perspective.</p>

<p>However, the issue here is granular or cross-vertical reporting, like a report of your task force for the month. I guess this could be offloaded.</p>

<p>Would Play + Postgres be a better option and using the table with bjson data with slick?</p>
"
369596,"<p>A Docker image is identified by:</p>

<pre><code>[owner]/[name]:[tag]
</code></pre>

<p>When you get an official image from Docker Hub, the owner is not required. </p>

<p>Example:</p>

<pre><code>alpine:latest
</code></pre>

<p>So, </p>

<h3>I can pull safely the alpine image and indeed get the official image?</h3>

<p>When you pull from the Docker Hub (Official Repository) you will get the official Alpine image. </p>

<h3>My images are only based on the ""official"" images, I do not need a local registry?</h3>

<p>Images are just layers. If all your images are based on official public images you will not need use a repository (Docker Hub or on-premise). But, a good practice is create a <strong>base image</strong>. This image is created from a Official Image plus your enterprise customizations. </p>

<p>Example: </p>

<pre><code>mycompany/alpine-custom:latest
</code></pre>

<p>In this particular case, if you want to keep your image private and on-premise. You can use a internal registry. If you want to keep your image private, but on the cloud, Docker Hub private is also an option. </p>

<h3>What is the advantage of having a (local) registry with ready images in a deployment scenario over building the image on the host off the baseimage (e.g. alpine) and create a new one on the host with few additional git checkouts of code to deploy?</h3>

<p>When a application is ready for deployment, you create a package with all dependencies. You build the application before releasing. Is the same principle. It is better to have a static image prepared to production. It deploys faster and has less chance to download an incompatible dependency version or have a network failure.</p>

<h3>When does it make sense to pull full images from a (local) registry instead of building on the host? And then: why not using dockerhub private repositories for that?</h3>

<p>The chose between  cloud or on-premise repository evolves aspects like: security, performance, reliability, costs, network availability, etc. Each scenario has its own particularities. Usually use DockerHub private is OK for majority of scenarios. </p>

<p>For instance:</p>

<ul>
<li>You have to follow regulations that imposes to not use cloud platforms.</li>
<li>You use Docker for private processing and your network does not have access to the Internet. </li>
</ul>

<p>Is good to thing about the Container Workflow:</p>

<p>Layer one:</p>

<ul>
<li>Pull base</li>
<li>Build image-a</li>
<li>Push image-a</li>
</ul>

<p>Layer two:</p>

<ul>
<li>Pull image-a</li>
<li>Build image-b</li>
<li>Push image-b</li>
</ul>

<p>Deployment:</p>

<ul>
<li>Pull image-b</li>
<li>Run image-b</li>
</ul>
"
